,eventid,iyear,country,country_txt,region,region_txt,summary,motive,addnotes,scite1,scite2,scite3
3293,200801030011,2008,97,Israel,10,Middle East & North Africa,"01/03/2008:  A katyusha rocket from Gaza at southern Israel struck the back yard of a house in the town of Sderot, the army said. No casualties were reported.",Unknown,,"Adel Zaanoun, Nine killed in new Israeli blitz on Gaza, Agence France Presse, January 3, 2008.","Steven Erlanger, Israelis kill 9 in raids into Gaza ; Katyusha fired by Palestinians shows rocket's longer range, The International Herald Tribune, January 4, 2008.","The Irish Times, Bush warns over Israeli settlement expansion, Reuters, January 4, 2008."
3294,200801040001,2008,4,Afghanistan,6,South Asia,"01/04/2008:  NATO troops were attacked by insurgents in the Uruzgan province of Afghanistan.  First, they were struck by a roadside bomb, then insurgents attacked them with firearms.  Two civilians were killed in the gun battle and five others were wounded.  One of the dead was a child, as were three of the wounded.  A number of insurgents were killed by NATO forces.",The attack was connected to the insurgency against Coalition forces in Afghanistan.,,"""NATO says two civilians killed in Afghanistan,"" Agence France Presse, January 6, 2008.","""INSURGENT ATTACK LEADS TO CIVILIAN DEATHS, CASUALTIES,"" US Fed News, January 6, 2008.","""Afghan Child Killed in Fighting in Uruzgan,"" NRC Handelsblad, January 7, 2008."
3295,200801040002,2008,205,Thailand,5,Southeast Asia,"01/04/2008:  A Muslim man was killed in a drive-by shooting near a mosque in Yala province, Thailand.",The attack was connected to ongoing cultural and religious tensions in southern Thailand.,,"""Muslim man killed in Thai south: police,"" Agence France Presse, January 5, 2008.","""Suspected rebels kill three in Thai south: police,"" Agence France Presse, January 4, 2008.","""Violence kills 1, injures 5 in southern Thailand,"" Xinhua General News Service, January 5, 2008."
3296,200801040003,2008,205,Thailand,5,Southeast Asia,"01/04/2008:  A security official was wounded in a shooting in Yala province, Thailand.  The shooting took place when suspected insurgents ambushed patrol soldiers in Bannang Sata District late at night. The 23 year old soldier was shot in his right leg. This is just a small part of a large rebellion between Muslims who are the majority in southern Thailand and Buddhists.",The attack was connected to ongoing cultural and religious tensions in southern Thailand.,,"""Muslim man killed in Thai south: police,"" Agence France Presse, January 5, 2008.","""Suspected rebels kill three in Thai south: police,"" Agence France Presse, January 4, 2008.","""Violence kills 1, injures 5 in southern Thailand,"" Xinhua General News Service, January 5, 2008."
3297,200801040004,2008,205,Thailand,5,Southeast Asia,"01/04/2008:  Two security officials were wounded in a bomb attack in Yala Province, Thailand by an unknown number of suspected separatist rebels.",The attack was connected to ongoing cultural and religious tensions in southern Thailand.,,"""Muslim man killed in Thai south: police,"" Agence France Presse, January 5, 2008.","""Suspected rebels kill three in Thai south: police,"" Agence France Presse, January 4, 2008.","""Violence kills 1, injures 5 in southern Thailand,"" Xinhua General News Service, January 5, 2008."
3298,200801040006,2008,147,Nigeria,11,Sub-Saharan Africa,01/04/2008:  The fifteen year old son of a politician in Nigeria was kidnapped from his home in River State.  The five abductors demanded an unspecified amount of money from the boy's family as ransom.  They also said that they were protesting the neglect of the Niger Delta people.,The militants claimed to be protesting the neglect of the Niger Delta people.,,"Ufford Wilson, ""15-year-old kidnapped in Nigeria,"" Associated Press Worldstream, January 5, 2008.","Ahamefula Ogbu, ""NIGER DELTA MILITANTS KIDNAP POLITICIAN'S SON,"" This Day, January 6, 2008.","""Gunmen kidnap politician's son in Nigeria oil city: police,"" Agence France Presse, January 5, 2008."
3299,200801040007,2008,209,Turkey,10,Middle East & North Africa,"01/04/2008:  Two assailants threw a bomb into a mobile phone shop in Malatya, Turkey.  Two people inside the shop were injured.  Police detained three people based on witness accounts.",Unknown,,"""Bomb attack injures two in eastern Turkey: report,"" Agence France Presse, January 4, 2008.",,
3300,200801040008,2008,4,Afghanistan,6,South Asia,"01/04/2008:  Rockets were fired at a school building in Khost City, Afghanistan.  The explosions caused damage to a classroom and two generators but no casualties.",Unknown,The Taliban spokesman denied that the Taliban had anything to do with the attack.,"""School building attacked, three held in Khost,"" Pajhwok Afghan News, January 4, 2008.","""BBC Monitoring: Afghanistan Daily Security Roundup 5 Jan 07,"" BBC Monitoring, January 5, 2008.",
3301,200801040009,2008,4,Afghanistan,6,South Asia,"01/04/2008:  Taliban militants attacked Afghan military vehicles with an explosion in Khost City, Afghanistan.  The attack caused no casualties and three have been arrested in connection with the explosion.",The attack was connected to the insurgency against Coalition forces in Afghanistan.,,"""School building attacked, three held in Khost,"" Pajhwok Afghan News, January 4, 2008.",,
3302,200801040010,2008,182,Somalia,11,Sub-Saharan Africa,"01/04/2008:  A bomb exploded at a chicken market in Baydhabo, Somalia during the evening.  The target was a Land Cruiser transporting government soldiers.  At least two people, who were civilians, were injured in the explosion and the gunfire that followed. However, the death toll was not certain. The perpetrators were not known.",The attack was in connection with the Islamic insurgency in and around Mogadishu,Casualty information was not available but at least two people were confirmed to be injured.  Both were civilians.,"""Somalia: Baydhabo bomb explosion targets government troops,"" Radio Shabeelle, January 5, 2008.",,
3303,200801040011,2008,155,West Bank and Gaza Strip,10,Middle East & North Africa,"01/04/2008:  A Qassam rocket fired by militants from Gaza City hit a house in Sderot, Israel.  A seventeen-year-old boy was injured.  The house was damaged.  In total, the militants fired six rockets.",The attack was in connection with ongoing tension between Israel and the Occupied areas of Palestine.,,"""Boy Lightly Wounded in Rocket Attack,"" The Jerusalem Post, January 4, 2008.","Tova Dadon and Ali Waqd, ""4 Qassams Land in Sderot, One Woman Suffers Shock,"" Ynetnews, January 4, 2008.","""Qassam rocket damages home in southern Israeli town,"" Xinhua General News Service, January 4, 2008."
3304,200801040014,2008,104,Kenya,11,Sub-Saharan Africa,01/04/2008:  Kenyan militias crossed into Uganda and pushed at least 30 Kenyan refugees into the Kipkaren River in the Rift Valley Province of western Kenya 50 miles from the Uganda border where they drowned.  This attack was part of the uprising and tribal conflict following the Kenyan presidential elections.,The attack occurred during several weeks of tribal conflict and uprising following the Presidential election.,"The conflict in this area is that the President ""won"" re-election, and minority tribes accused him of rigging the election.  Several Kenyans, especially those from the majority tribe, fled the rioting that occurred after the election results were announced.  In this case, the victims were members of the majority tribe, and the perpetrators were members of the minority.","""At least 30 Kenyan refugees drowned in Uganda: official,"" Agence France Presse, January 7, 2008.","Al-Mahdi Ssenkabirwa, John Emojong and Andrew Bagala, ""Thirty fleeing Kenyans Drown,"" Daily Moniter, January 7, 2008.","Michelle Faul, ""Kenyan opposition calls off rallies; US envoy says Kenyans were cheated in vote,"" The Associated Press, January 7, 2008."
3305,200801050001,2008,155,West Bank and Gaza Strip,10,Middle East & North Africa,"01/05/2008:  Seven Qassam rockets struck Sderot, Israel.  One hit a street in a residential area and four people were treated for shock.  The Popular Resistance Committees, a group allied with HAMAS, claimed responsibility for the rocket fire.",The attack was in connection with ongoing tension between Israel and the Occupied areas of Palestine.,,"Ali Daraghmeh, ""Israeli troops pull out of Nablus after 4-day sweep of militants, munitions,"" The Associated Press, January 6, 2008.","""Gaza militants fire rockets at Israel,"" Agence France Presse, January 5, 2008.","Mikhal Grinberg, Yuval Azulay and Avi Issakharoff, ""Qassam rocket fired from Gaza Strikes Sderot, damaging homes and cars,"" Ha'aretz, January 5, 2008."
3306,200801050002,2008,182,Somalia,11,Sub-Saharan Africa,"01/05/2008:  Unidentified gunmen abducted two Libyan diplomats from a busy market in Mogadishu, Somalia.  The two men, Naji Gassouda and Fathi Boudiyan, were forced out of their car while shopping.  Then men were released within hours as soon as the kidnappers realized their identities, they thought that the victims were Yemeni merchants.  A ransom was not paid.",The attack was in connection with the Islamic insurgency in and around Mogadishu,,"""Kidnappers release Libyan diplomats,"" The Bismarck Tribune, January 6, 2008.","Mustafa Haji Abdinur, ""Libyan diplomats released after brief Mogadishu kidnapping,"" Agence France Presse, January 5, 2008.","Mohamed Olad Hassan, ""2 Libyan diplomats kidnapped in Somalia, officials say,"" The Associated Press, January 5, 2008."
3307,200801050003,2008,97,Israel,10,Middle East & North Africa,"01/05/2008:  Palestinian militants fired 26 mortar shells  and 7 rockets into Israel. The Popular Resistance Committees, a group allied with Hamas, was responsible for the attack.",The attack was in connection with ongoing tension between Israel and the Occupied areas of Palestine.,,"""Israeli troops pull out of Nablus,"" The Bismarck Tribune, January 6, 2008.","Ali Daraghmeh, ""Israeli troops pull out of Nablus after 4-day sweep of militants, munitions,"" The Associated Press, January 6, 2008.","""Al-qassam Brigades Claim Responsibility for Shelling Israeli Grouping,"" Qatar News Agency, January 5, 2008."
3308,200801050004,2008,95,Iraq,10,Middle East & North Africa,"01/05/2008:  A roadside bomb struck a U.S. military vehicle in Diyala Governorate, Iraq.  One American Soldier died.",The attack was in connection with the insurgency against U.S. forces in Iraq.,,"Bradley Brooks, ""Bomber kills 8 in central Baghdad; targeted soldiers, civilians celebrating Iraqi Army Day,"" The Associated Press, January 6, 2008.","""Two U.S. soldiers killed by roadside bombs in Iraq, military says,"" Associated Press Worldstream, January 6, 2008.","""Roadside bombs kill seven in Iraq's Diyala: officials,"" Agence France Presse, January 5, 2008."
