,eventid,iyear,country,country_txt,region,region_txt,summary,motive,addnotes,scite1,scite2,scite3
260,200702100026,2007,182,Somalia,11,Sub-Saharan Africa,"2/10/2007: A child was killed and two other civilians were injured when mortar shells hit a displaced person camp in Mogadishu, Somalia. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Somalia:  Two Children Killed in Mortar Attacks in Various Parts of Mogadishu AFP. February 10, 2007.",,
261,200702100027,2007,182,Somalia,11,Sub-Saharan Africa,"2/10/2007: A child was shot and killed and two other civilians were injured in Mogadishu, Somalia. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Somalia:  Seven killed in Mogadishu missile attacks Shabelle Media Network. February 10, 2007.",,
262,200702100028,2007,182,Somalia,11,Sub-Saharan Africa,"2/10/2007: Three civilians died when a missile hit a livestock market in Daynille, Somalia. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Somalia:  Seven killed in Mogadishu missile attacks Shabelle Media Network. February 10, 2007.",,
263,200702100030,2007,205,Thailand,5,Southeast Asia,"2/10/2007: A twenty year old civilian was shot dead outside a mosque in Narathiwati, Thailand. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"AFP:  Two Dead, Three Marines Injured in Muslim Thai South AFP. February 10, 2007.",,
264,200702110001,2007,153,Pakistan,6,South Asia,"2/11/2007: An explosion in the Red Cross parking lot injured no one but damaged four cars in Islamabad, Pakistan. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Attack in Pakistan On Red Cross Office The New York Times. February 11, 2007.",,
265,200702110002,2007,182,Somalia,11,Sub-Saharan Africa,"2/11/2007: Four people were killed and twenty four were wounded when bomb exploded in an airport in Kismayo, Somalia. The target is thought to have been a new military chief however the perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Somalia:  Four People Killed, Military Chief Injured in Bomb Explosion in Kismayo AFP. February 11, 2007.","Five people killed in grenade attack in Southern Somalia Shabeelle Media Network. February 11, 2007.",
266,200702110004,2007,95,Iraq,10,Middle East & North Africa,"2/11/2007: Fifteen people, both policemen and civilians, died in a car bomb explosion that targeted a police station in Al-Dawr, Iraq. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Iraq:  15 Policemen Killed in Salah al-Din; 24 Terrorists Arrested in Abu Ghurayb Al-Iraqiyah. February 11, 2007.","3rd Lead:  Four civilians, 17 militants, and 8 policemen killed in Iraq Deutsche Presse-Agentur. February 11, 2007","Suicide bomber kills 12 near Saddams home town Agence France Presse. February 11, 2007."
267,200702110005,2007,95,Iraq,10,Middle East & North Africa,"2/11/2007: A car bomb set off in Baghdad, Iraq killed one and injured two more. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Xinhua Told:  Car Bomb Kills Civilian in Western Baghdad Xinhua. February 11, 2007.",,
268,200702110006,2007,182,Somalia,11,Sub-Saharan Africa,"2/11/2007: During a rally for support of foreign peace keepers a bomb was thrown killing five and wounds twenty five in Kismayo, Somalia. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Mpuga, Douglas VOA News:  Five Dead, 25 Wounded in Kismayo Rally explosion US Fed News. February 11, 2007.",,
269,200702120020,2007,95,Iraq,10,Middle East & North Africa,"2/12/2007: A double car bombing occurred at the same time in Baghdad, Iraq markets killed 66 and wounded over 150 civilians. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Xinhua Told:  Bomb Attacks Kill 66 in Downtown Baghdad on Samarra Anniversary Xinhua. February 12, 2007.","Sly, Liz.  Bombs kill 79 in Baghdad Distributed by McClatchy-Tribune News Service. February 12, 2007.",
270,200702120021,2007,182,Somalia,11,Sub-Saharan Africa,"2/12/2007: Three police officers were wounded in an attack on the Wadajir Police Station in Mogadishu, Somalia. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Somalia:  Three officer injured in attack on police station in Mogadishu Radio HornAfrik. February 12, 2007.",,
271,200702120022,2007,205,Thailand,5,Southeast Asia,"2/12/2007: Three civilians were killed in an ambush by militants in Yala, Thailand. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Thailand:  Militants kill Three People, Injure One Railway Worker in Deep South Bangkok Post. February 12, 2007.",,
272,200702120023,2007,205,Thailand,5,Southeast Asia,"2/12/2007: One railway officer was injured when a train was attacked by militants in Narathiwat, Thailand. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Thailand:  Militants kill Three People, Injure One Railway Worker in Deep South Bangkok Post. February 12, 2007.",,
273,200702120024,2007,4,Afghanistan,6,South Asia,"2/12/2007: Two policemen were killed in an ambush by militants on a highway in Kabul, Afghanistan. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Xinhua Told:  2 Policemen Killed in Afghanistans Zabul Province Xinhua. February 12, 2007.",,
274,200702120026,2007,167,Russia,9,Eastern Europe,"2/12/2007: Four Russian policemen were shot and killed by militants in Sunzhenskiy, Chechnya. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Four Russians killed in Chechnya- website Chenpress. February 12, 2007.",,
275,200702120027,2007,205,Thailand,5,Southeast Asia,"2/12/2007: A civilian was killed by gunmen while using a public telephone in Pattani, Thailand. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Muslim Insurgents Kill Thai Buddhist Inside Public Phone booth in Pattani The Nation. February 12, 2007.","Thai Buddhist shot dead inside public phone booth Xinhua. February 12, 2007.",
276,200702120028,2007,182,Somalia,11,Sub-Saharan Africa,"2/12/2007: Two people were killed in mortar attacks in a neighborhood in Mogadishu, Somalia, homes were also destroyed. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Hundreds flee Somali capital amid deadly rebel attacks. Agence France Presse. February 12, 2007.","Mortar hits home in Somalia killing father and 6 year old son Associated Press Worldstream.  February 12, 2007.",
277,200702120030,2007,95,Iraq,10,Middle East & North Africa,"2/12/2007: Nine police officers were killed when a suicide bomber drove into a police station in Tikrit, Iraq. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Bombing at Tikrit Police Station Kills9; Iranian Premier Says troops will seal off 10 Areas of Baghdad in Crackdown The Washington Post. February 12, 2007.",,
278,200702120031,2007,205,Thailand,5,Southeast Asia,"2/12/2007: A railway official was injured when militants attacked a train in Rangae, Thailand. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",Unknown,,"Thailand:  Militants kill Three People, Injure One Railway Worker in Deep South Bangkok Post. February 12, 2007.",,
279,200702130001,2007,6,Algeria,10,Middle East & North Africa,"2/13/2007: In a series of six coordinated bombings, Al-Qa ida in the Lands of the Islamic Maghreb (AQLIM) members left a bomb ladened van near a bridge in Boubhir, Algeria.  One member of the Algerian security forces was killed when he attempted to defuse the bomb.",To prove that AQLIM was still a legitimate threat and to protest the 'pro-United States' Algerian government.,"This is part of a multiple attack with (200702130002, 200702130003, 200702130004, 200702130005, 200702130006).  The bomb detonated around 10:00 AM.  AQLIM claimed the attack in a phone call to Al-Jazeera TV's office in Rabat, Morocco.  Two weeks after the blasts, Algerian security forces arrested eight suspected perpetrators.","""Six Killed in Bomb Attacks in Algeria,"" Radio Algiers Channel 1, February 13, 2007.","Said and A. Tissegouine Drifa, ""Almost simultaneous attacks in September; 8 dead and 50 injured (Sept attaques quasi simultanées font 8 morts et 50 blessés),"" Le Jeune Independent, February 14, 2007.","""Al-Qa'idah in the Maghreb spokesman threatens further attacks,"" BBC Monitoring Middle East, February 15, 2007."
280,200702130002,2007,6,Algeria,10,Middle East & North Africa,"2/13/2007: In a series of six coordinated bombings, Al-Qa ida in the Lands of the Islamic Maghreb (AQLIM) members detonated a car bomb targeting a police station in Boumerdès, Algeria.  One policeman and three civilians were wounded by the blast.  The police station and houses in the area were also damaged.",To prove that AQLIM was still a legitimate threat and to protest the 'pro-United States' Algerian government.,"This is part of a multiple attack with (200702130001, 200702130003, 200702130004, 200702130005, 200702130006).  The bomb detonated around 4:30 AM.  AQLIM claimed the attack in a phone call to Al-Jazeera TV's office in Rabat, Morocco.  Two weeks after the blasts, Algerian security forces arrested eight suspected perpetrators.","""Six Killed in Bomb Attacks in Algeria,"" Radio Algiers Channel 1, February 13, 2007.","Said and A. Tissegouine Drifa, ""Almost simultaneous attacks in September; 8 dead and 50 injured (Sept attaques quasi simultanées font 8 morts et 50 blessés),"" Le Jeune Independent, February 14, 2007.","""Al-Qa'idah in the Maghreb spokesman threatens further attacks,"" BBC Monitoring Middle East, February 15, 2007."
281,200702130003,2007,6,Algeria,10,Middle East & North Africa,"2/13/2007: In a series of six coordinated bombings, Al-Qa ida in the Lands of the Islamic Maghreb (AQLIM) members detonated a car bomb targeting a National Gendarmerie station in Si Mustapha, Algeria.  Four civilians were killed by the blast and eight people were wounded; including four gendarmes.  The National Gendarmerie building and houses in the area were also damaged.",To prove that AQLIM was still a legitimate threat and to protest the 'pro-United States' Algerian government.,"This is part of a multiple attack with (200702130001, 200702130002, 200702130004, 200702130005, 200702130006).  The bomb detonated around 5:00 AM.  AQLIM claimed the attack in a phone call to Al-Jazeera TV's office in Rabat, Morocco.  Two weeks after the blasts, Algerian security forces arrested eight suspected perpetrators.","""Six Killed in Bomb Attacks in Algeria,"" Radio Algiers Channel 1, February 13, 2007.","Said and A. Tissegouine Drifa, ""Almost simultaneous attacks in September; 8 dead and 50 injured (Sept attaques quasi simultanées font 8 morts et 50 blessés),"" Le Jeune Independent, February 14, 2007.","""Al-Qa'idah in the Maghreb spokesman threatens further attacks,"" BBC Monitoring Middle East, February 15, 2007."
282,200702130004,2007,6,Algeria,10,Middle East & North Africa,"2/13/2007: In a series of six coordinated bombings, Al-Qa ida in the Lands of the Islamic Maghreb (AQLIM) members detonated a car bomb targeting a National Gendarmerie station in Souk El Had, Algeria.  There were no casualties but the National Gendarmerie building sustained massive damage.",To prove that AQLIM was still a legitimate threat and to protest the 'pro-United States' Algerian government.,"This is part of a multiple attack with (200702130001, 200702130002, 200702130003, 200702130005, 200702130006).  The bomb detonated around 5:00 AM.  AQLIM claimed the attack in a phone call to Al-Jazeera TV's office in Rabat, Morocco.  Two weeks after the blasts, Algerian security forces arrested eight suspected perpetrators.","""Six Killed in Bomb Attacks in Algeria,"" Radio Algiers Channel 1, February 13, 2007.","Said and A. Tissegouine Drifa, ""Almost simultaneous attacks in September; 8 dead and 50 injured (Sept attaques quasi simultanées font 8 morts et 50 blessés),"" Le Jeune Independent, February 14, 2007.","""Al-Qa'idah in the Maghreb spokesman threatens further attacks,"" BBC Monitoring Middle East, February 15, 2007."
